File Code,BLS Code,BLS Region,BLS Region 2,Scenario Code,Scenario,Time_Slice,CO2 effects,CO2 ppm,Adapt- ation,wheat,rice,coarse grains,protein feed,,grains,four commo-dities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,32,CM2-S550,2020,Yes,410,Level 1,-4,-5,-6,-3,,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,33,CM2-S550,2050,No,330,Level 1,-13,-12,-10,-14,,-12,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,34,CM2-S550,2050,Yes,458,Level 1,-7,-7,-9,-6,,-8,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,35,CM2-S550,2080,No,330,Level 1,-15,-14,-12,-17,,-14,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,36,CM2-S550,2080,Yes,498,Level 1,-7,-9,-10,-6,,-9,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,37,CM2-S550,2110,No,330,Level 1,-20,-19,-16,-22,,-18,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,38,CM2-S550,2110,Yes,530,Level 1,-10,-11,-13,-8,,-11,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,39,CM2-S750,2020,No,330,Level 1,-9,-8,-8,-10,,-8,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,40,CM2-S750,2020,Yes,424,Level 1,-5,-6,-7,-4,,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,41,CM2-S750,2050,No,330,Level 1,-15,-14,-12,-17,,-14,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,42,CM2-S750,2050,Yes,501,Level 1,-7,-9,-10,-6,,-9,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,43,CM2-S750,2080,No,330,Level 1,-20,-20,-16,-23,,-19,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,44,CM2-S750,2080,Yes,577,Level 1,-8,-9,-12,-6,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,45,CM2-S750,2110,No,330,Level 1,-23,-22,-18,-25,,-21,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,46,CM2-S750,2110,Yes,643,Level 1,-8,-8,-13,-5,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,1,GISS,Equilibrium,No,330,No,-34,-34,-34,-34,,-34,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,2,GISS,Equilibrium,Yes,555,No,-22,-23,-30,-17,,-25,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,3,GISS,Equilibrium,Yes,555,Level 1,-12,-7,-27,-9,,-15,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,4,GISS,Equilibrium,Yes,555,Level 2,-6,-3,-13,-4,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,5,GFDL,Equilibrium,No,330,No,-26,-26,-26,-26,,-26,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,6,GFDL,Equilibrium,Yes,555,No,-14,-15,-22,-9,,-17,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,7,GFDL,Equilibrium,Yes,555,Level 1,-4,2,-19,-1,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,8,GFDL,Equilibrium,Yes,555,Level 2,-2,2,-9,0,,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,9,UKMO,Equilibrium,No,330,No,-23,-15,-7,-15,,-15,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,10,UKMO,Equilibrium,Yes,555,No,-11,-4,-3,2,,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,11,UKMO,Equilibrium,Yes,555,Level 1,-1,-6,0,10,,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,12,UKMO,Equilibrium,Yes,555,Level 2,0,-3,0,10,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,25,CM3-A,2020,No,330,Level 1,0,-3,-6,-7,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,26,CM3-A,2020,Yes,475,Level 1,6,1,-2,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,27,CM3-A,2050,No,330,Level 1,-8,-8,-12,-14,,-9,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,28,CM3-A,2050,Yes,574,Level 1,4,3,-8,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,29,CM3-A,2080,No,330,Level 1,-13,-15,-19,-20,,-16,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,30,CM3-A,2080,Yes,712,Level 1,4,1,-13,3,,-3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,31,CM2-S550,2020,No,330,Level 1,3,-1,-4,-4,,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,32,CM2-S550,2020,Yes,410,Level 1,7,1,-3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,33,CM2-S550,2050,No,330,Level 1,5,-3,-6,-6,,-1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,34,CM2-S550,2050,Yes,458,Level 1,11,2,-5,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,35,CM2-S550,2080,No,330,Level 1,-4,-6,-11,-11,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,36,CM2-S550,2080,Yes,498,Level 1,4,-1,-9,0,,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,37,CM2-S550,2110,No,330,Level 1,-1,-8,-11,-11,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,38,CM2-S550,2110,Yes,530,Level 1,9,0,-8,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,39,CM2-S750,2020,No,330,Level 1,-7,-3,-7,-7,,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,40,CM2-S750,2020,Yes,424,Level 1,-3,-1,-6,-1,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,41,CM2-S750,2050,No,330,Level 1,-1,-6,-10,-10,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,42,CM2-S750,2050,Yes,501,Level 1,7,-1,-8,1,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,43,CM2-S750,2080,No,330,Level 1,-4,-9,-13,-13,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,44,CM2-S750,2080,Yes,577,Level 1,8,2,-9,4,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,45,CM2-S750,2110,No,330,Level 1,-6,-11,-15,-15,,-11,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101,Indonesia,Indonesia,46,CM2-S750,2110,Yes,643,Level 1,9,3,-10,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,1,GISS,Equilibrium,No,330,No,-40,-40,-40,-40,,-40,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,2,GISS,Equilibrium,Yes,555,No,-28,-29,-36,-23,,-31,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,3,GISS,Equilibrium,Yes,555,Level 1,-18,-9,-33,-15,,-20,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,4,GISS,Equilibrium,Yes,555,Level 2,-9,-4,-15,-7,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,5,GFDL,Equilibrium,No,330,No,-29,-29,-29,-29,,-29,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,6,GFDL,Equilibrium,Yes,555,No,-17,-18,-25,-12,,-20,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,7,GFDL,Equilibrium,Yes,555,Level 1,-7,2,-22,-4,,-9,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,8,GFDL,Equilibrium,Yes,555,Level 2,-3,2,-11,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,9,UKMO,Equilibrium,No,330,No,-42,-42,-42,-42,,-42,-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,10,UKMO,Equilibrium,Yes,555,No,-30,-31,-38,-25,,-33,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,11,UKMO,Equilibrium,Yes,555,Level 1,-20,-23,-35,-17,,-26,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,12,UKMO,Equilibrium,Yes,555,Level 2,-10,-11,-17,-8,,-13,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,25,CM3-A,2020,No,330,Level 1,-2,-2,-2,-2,,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,26,CM3-A,2020,Yes,475,Level 1,4,2,2,6,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,27,CM3-A,2050,No,330,Level 1,-7,-7,-7,-7,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,28,CM3-A,2050,Yes,574,Level 1,5,4,-3,10,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,29,CM3-A,2080,No,330,Level 1,-19,-19,-19,-19,,-19,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,30,CM3-A,2080,Yes,712,Level 1,-2,-3,-13,4,,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,31,CM2-S550,2020,No,330,Level 1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,32,CM2-S550,2020,Yes,410,Level 1,5,3,2,7,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,33,CM2-S550,2050,No,330,Level 1,-1,-1,-1,-1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,34,CM2-S550,2050,Yes,458,Level 1,5,4,0,7,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,35,CM2-S550,2080,No,330,Level 1,-3,-3,-3,-3,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,36,CM2-S550,2080,Yes,498,Level 1,5,2,-1,8,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,37,CM2-S550,2110,No,330,Level 1,-7,-7,-7,-7,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,38,CM2-S550,2110,Yes,530,Level 1,3,1,-4,7,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,39,CM2-S750,2020,No,330,Level 1,-1,-1,-1,-1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,40,CM2-S750,2020,Yes,424,Level 1,3,1,0,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,41,CM2-S750,2050,No,330,Level 1,-3,-3,-3,-3,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,42,CM2-S750,2050,Yes,501,Level 1,5,2,-1,8,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,43,CM2-S750,2080,No,330,Level 1,-7,-7,-7,-7,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,44,CM2-S750,2080,Yes,577,Level 1,5,4,-3,10,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,45,CM2-S750,2110,No,330,Level 1,-11,-11,-11,-11,,-11,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,216,Thailand,Thailand,46,CM2-S750,2110,Yes,643,Level 1,4,3,-6,9,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,1,GISS,Equilibrium,No,330,No,-5,-24,-21,-15,,-17,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,2,GISS,Equilibrium,Yes,555,No,7,-13,-17,2,,-8,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,3,GISS,Equilibrium,Yes,555,Level 1,16,0,0,17,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,4,GISS,Equilibrium,Yes,555,Level 2,16,0,0,17,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,5,GFDL,Equilibrium,No,330,No,-12,-25,-20,-19,,-19,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,6,GFDL,Equilibrium,Yes,555,No,0,-14,-16,-2,,-10,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,7,GFDL,Equilibrium,Yes,555,Level 1,8,0,0,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,8,GFDL,Equilibrium,Yes,555,Level 2,8,0,0,15,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,9,UKMO,Equilibrium,No,330,No,-17,-25,-22,-21,,-21,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,10,UKMO,Equilibrium,Yes,555,No,-5,-14,-18,-4,,-12,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,11,UKMO,Equilibrium,Yes,555,Level 1,0,0,0,13,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,12,UKMO,Equilibrium,Yes,555,Level 2,0,0,0,13,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,25,CM3-A,2020,No,330,Level 1,0,-5,-10,-13,,-5,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,26,CM3-A,2020,Yes,475,Level 1,6,-1,-6,-5,,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,27,CM3-A,2050,No,330,Level 1,-8,-10,-18,-20,,-12,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,28,CM3-A,2050,Yes,574,Level 1,4,1,-14,-3,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,29,CM3-A,2080,No,330,Level 1,-13,-14,-21,-23,,-16,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,30,CM3-A,2080,Yes,712,Level 1,4,2,-15,0,,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,31,CM2-S550,2020,No,330,Level 1,-3,-4,-3,-6,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,32,CM2-S550,2020,Yes,410,Level 1,1,-2,-2,0,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,33,CM2-S550,2050,No,330,Level 1,-2,-5,-2,-7,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,34,CM2-S550,2050,Yes,458,Level 1,4,0,-1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,35,CM2-S550,2080,No,330,Level 1,0,-3,-1,-8,,-1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,36,CM2-S550,2080,Yes,498,Level 1,8,2,1,3,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,37,CM2-S550,2110,No,330,Level 1,0,-7,-1,-8,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,38,CM2-S550,2110,Yes,530,Level 1,10,1,2,6,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,39,CM2-S750,2020,No,330,Level 1,2,-2,0,-8,,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,40,CM2-S750,2020,Yes,424,Level 1,6,0,1,-2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,41,CM2-S750,2050,No,330,Level 1,-3,-6,-3,-14,,-4,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,42,CM2-S750,2050,Yes,501,Level 1,5,-1,-1,-3,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,43,CM2-S750,2080,No,330,Level 1,-1,-8,-2,-18,,-4,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,44,CM2-S750,2080,Yes,577,Level 1,11,3,2,-1,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,45,CM2-S750,2110,No,330,Level 1,-5,-10,-4,-21,,-6,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,41,China,China,46,CM2-S750,2110,Yes,643,Level 1,10,4,1,-1,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,1,GISS,Equilibrium,No,330,No,-18,-10,-2,-10,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,2,GISS,Equilibrium,Yes,555,No,-6,1,2,7,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,3,GISS,Equilibrium,Yes,555,Level 1,0,9,23,24,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,4,GISS,Equilibrium,Yes,555,Level 2,0,9,23,24,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,5,GFDL,Equilibrium,No,330,No,-21,-23,-5,-16,,-16,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,6,GFDL,Equilibrium,Yes,555,No,-9,-12,-1,1,,-7,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,7,GFDL,Equilibrium,Yes,555,Level 1,0,0,20,18,,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,8,GFDL,Equilibrium,Yes,555,Level 2,0,0,20,18,,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,9,UKMO,Equilibrium,No,330,No,-40,-16,-10,-22,,-22,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,10,UKMO,Equilibrium,Yes,555,No,-28,-5,-6,-5,,-13,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,11,UKMO,Equilibrium,Yes,555,Level 1,0,2,15,12,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,12,UKMO,Equilibrium,Yes,555,Level 2,0,2,15,12,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,25,CM3-A,2020,No,330,Level 1,-5,2,-4,4,,-2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,26,CM3-A,2020,Yes,475,Level 1,1,6,0,12,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,27,CM3-A,2050,No,330,Level 1,-14,-4,-13,-2,,-10,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,28,CM3-A,2050,Yes,574,Level 1,-2,7,-9,15,,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,29,CM3-A,2080,No,330,Level 1,-23,-15,-22,-8,,-20,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,30,CM3-A,2080,Yes,712,Level 1,-6,1,-16,15,,-7,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,31,CM2-S550,2020,No,330,Level 1,-3,3,1,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,32,CM2-S550,2020,Yes,410,Level 1,1,5,2,9,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,33,CM2-S550,2050,No,330,Level 1,-4,3,2,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,34,CM2-S550,2050,Yes,458,Level 1,2,8,3,11,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,35,CM2-S550,2080,No,330,Level 1,-5,3,2,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,36,CM2-S550,2080,Yes,498,Level 1,3,8,4,14,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,37,CM2-S550,2110,No,330,Level 1,-6,2,2,3,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,38,CM2-S550,2110,Yes,530,Level 1,4,10,5,17,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,39,CM2-S750,2020,No,330,Level 1,-2,3,2,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,40,CM2-S750,2020,Yes,424,Level 1,2,5,3,10,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,41,CM2-S750,2050,No,330,Level 1,-6,3,1,2,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,42,CM2-S750,2050,Yes,501,Level 1,2,8,3,13,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,43,CM2-S750,2080,No,330,Level 1,-6,2,3,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,44,CM2-S750,2080,Yes,577,Level 1,6,13,7,20,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,45,CM2-S750,2110,No,330,Level 1,-10,0,0,1,,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,110,Japan,Japan,46,CM2-S750,2110,Yes,643,Level 1,5,14,5,21,,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,1,GISS,Equilibrium,No,330,No,-54,-34,-49,-34,,-46,-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,2,GISS,Equilibrium,Yes,555,No,-42,-23,-45,-17,,-37,-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,3,GISS,Equilibrium,Yes,555,Level 1,-32,-15,-41,-9,,-29,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,4,GISS,Equilibrium,Yes,555,Level 2,-16,-7,-20,-4,,-14,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,5,GFDL,Equilibrium,No,330,No,-46,-26,-41,-26,,-38,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,6,GFDL,Equilibrium,Yes,555,No,-34,-15,-37,-9,,-29,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,7,GFDL,Equilibrium,Yes,555,Level 1,-24,-7,-33,-1,,-21,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,8,GFDL,Equilibrium,Yes,555,Level 2,-12,-3,-16,0,,-10,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,9,UKMO,Equilibrium,No,330,No,-42,-32,-47,-32,,-40,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,10,UKMO,Equilibrium,Yes,555,No,-30,-21,-43,-15,,-31,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,11,UKMO,Equilibrium,Yes,555,Level 1,-20,-13,-39,-7,,-24,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,12,UKMO,Equilibrium,Yes,555,Level 2,-10,-6,-19,-3,,-12,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,25,CM3-A,2020,No,330,Level 1,0,-3,-6,-7,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,26,CM3-A,2020,Yes,475,Level 1,6,1,-2,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,27,CM3-A,2050,No,330,Level 1,-8,-8,-12,-14,,-9,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,28,CM3-A,2050,Yes,574,Level 1,4,3,-8,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,29,CM3-A,2080,No,330,Level 1,-13,-15,-19,-20,,-16,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
